Time;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Temperature set point
02-06-2019 06:14:15;72.1536800384522
02-06-2019 07:14:15;72.1360401153565
02-06-2019 08:14:15;72.1133602142334
02-06-2019 09:14:13;72.093200302124
02-06-2019 11:14:13;72.0024806976318
02-06-2019 12:14:13;72.0176006317139
02-06-2019 13:14:13;72.0327205657959
02-06-2019 15:14:13;72.0730403900147
02-06-2019 16:14:11;71.8210414886475
02-06-2019 17:14:12;71.8084381103516
02-06-2019 18:14:12;71.7832382202148
02-06-2019 19:14:12;71.7504783630371
02-06-2019 20:14:12;71.7277984619141
02-06-2019 20:50:55;32
02-06-2019 20:52:00;72.0352405548096
02-06-2019 21:14:12;71.6950386047363
02-06-2019 22:14:12;71.69755859375
02-06-2019 23:14:12;71.6597587585449
02-07-2019 00:14:12;71.6169189453125
02-07-2019 01:14:12;71.5715591430664
02-07-2019 07:14:10;71.5337593078613
02-21-2019 04:13:20;71.4984794616699
02-21-2019 05:13:20;71.4909194946289
02-21-2019 06:13:20;71.4883995056152
02-21-2019 07:13:20;71.7353584289551
02-21-2019 08:13:20;71.7655982971191
02-21-2019 08:31:36;32
02-21-2019 08:31:41;71.5085594177246
02-21-2019 09:13:20;71.7882781982422
02-21-2019 12:13:20;71.931921005249
02-21-2019 13:13:20;71.9646808624268
02-21-2019 14:13:20;72.0125606536865
02-21-2019 15:13:20;72.0604404449463
02-21-2019 15:13:20;71.9117610931396
02-21-2019 16:13:20;71.8840412139893
02-21-2019 16:13:20;71.9142810821533
02-21-2019 17:13:18;71.9142810821533
02-21-2019 18:13:18;71.9445209503174
02-21-2019 19:13:18;72.1763599395752
02-21-2019 20:13:18;72.1687999725342
02-21-2019 21:13:18;72.1612400054932
02-21-2019 22:13:18;72.0957202911377
02-21-2019 23:13:18;72.1108402252197
02-22-2019 00:13:18;72.1234401702881
02-22-2019 01:13:18;72.1511600494385
02-22-2019 03:13:18;72.2443996429443
02-22-2019 04:13:18;72.2746395111084
02-22-2019 05:13:18;72.2015598297119
02-22-2019 06:13:18;72.2368396759033
02-22-2019 07:13:16;72.2796794891357
02-22-2019 07:13:18;72.1738399505615
02-22-2019 08:13:16;72.3099193572998
02-22-2019 09:13:16;72.3502391815186
02-22-2019 11:13:16;72.2973194122314
02-22-2019 11:56:06;70.7
02-22-2019 11:57:01;71.6
02-22-2019 11:57:38;72.3199993133545
02-22-2019 11:58:16;72.2973194122314
02-22-2019 12:13:16;72.3250392913818
02-22-2019 13:13:16;72.3552791595459
02-22-2019 14:13:16;72.393078994751
02-22-2019 15:13:16;72.423318862915
02-22-2019 16:13:16;72.2821994781494
02-22-2019 17:13:16;72.2872394561768
02-22-2019 18:13:16;72.2847194671631
02-22-2019 19:13:14;72.2796794891357
02-22-2019 20:13:14;72.1939998626709
02-22-2019 21:13:13;72.1864398956299
02-22-2019 22:13:14;72.1889598846436
02-23-2019 00:13:14;72.1813999176025
02-23-2019 01:13:14;72.1687999725342
02-25-2019 10:29:24;32
02-25-2019 10:30:00;72.1687999725342
02-25-2019 10:45:51;32
02-25-2019 10:48:00;72.1687999725342
02-27-2019 09:17:30;69.8
02-27-2019 09:18:01;71.6
02-28-2019 10:38:34;32
02-28-2019 10:39:00;71.6
02-28-2019 10:42:21;74.839998626709
03-14-2019 16:36:00;71.6
03-14-2019 21:35:03;32
03-14-2019 22:00:01;64.4
03-15-2019 07:01:01;71.6
03-15-2019 09:50:18;71.2544010162353
03-15-2019 10:00:19;70.8224014282227
03-15-2019 10:10:20;71.2313606262207
03-15-2019 10:20:21;71.5769596099854
03-15-2019 10:30:22;71.6
03-15-2019 13:33:52;71.6
03-15-2019 17:28:12;70.9087985992432
03-15-2019 17:38:13;70.0102405548096
03-15-2019 17:48:14;70.1196815490723
03-15-2019 17:58:15;70.6956809997559
03-15-2019 20:17:01;70.349361038208
03-15-2019 21:16:24;70.4602405548096
03-15-2019 22:16:24;70.5761600494385
03-15-2019 23:16:22;70.6996395111084
03-16-2019 00:16:22;70.8205989837647
03-16-2019 01:16:22;70.9491218566895
03-16-2019 05:16:22;71.2389205932617
03-16-2019 06:16:22;71.3170402526855
03-16-2019 07:16:22;71.0650413513184
03-16-2019 07:16:22;71.3926399230957
03-16-2019 08:16:22;71.1809608459473
03-16-2019 08:16:22;71.4682395935059
03-16-2019 09:16:22;71.1507209777832
03-16-2019 09:16:22;71.5488792419434
03-16-2019 10:16:20;71.5312393188477
03-16-2019 11:16:20;71.6219589233398
03-16-2019 12:16:22;71.705118560791
03-16-2019 13:16:22;71.7756782531738
03-16-2019 14:16:20;71.8487613677978
03-16-2019 15:16:20;71.916801071167
03-16-2019 16:16:20;71.7630783081055
03-16-2019 17:16:20;71.8235614776611
03-16-2019 18:16:20;71.9924007415771
03-16-2019 19:16:20;72.0150806427002
03-16-2019 20:16:20;72.0276805877686
03-16-2019 21:16:20;72.0402805328369
03-16-2019 22:16:18;72.100760269165
03-16-2019 23:16:20;72.1158802032471
03-17-2019 00:16:20;72.1284801483154
03-17-2019 01:16:18;72.1410800933838
03-17-2019 04:16:18;72.1914798736572
03-17-2019 05:16:18;72.2141597747803
03-17-2019 06:16:18;72.231799697876
03-17-2019 07:16:17;72.2519596099853
03-17-2019 07:16:18;72.1436000823975
03-17-2019 08:16:18;72.1486400604248
03-17-2019 08:16:18;72.2771595001221
03-17-2019 09:16:18;72.2897594451904
03-17-2019 10:16:18;72.2947994232178
03-17-2019 11:16:18;72.3073993682861
03-17-2019 12:16:16;72.3149593353271
03-17-2019 14:16:16;72.3325992584228
03-17-2019 15:16:16;72.3376392364502
03-17-2019 16:16:16;72.4560787200928
03-17-2019 17:16:16;72.4409587860107
03-17-2019 18:16:16;72.3199993133545
03-17-2019 18:16:16;72.4283588409424
03-17-2019 19:16:16;72.4182788848877
03-17-2019 20:16:16;72.393078994751
03-17-2019 21:16:16;72.3754390716553
03-17-2019 22:16:16;72.3250392913818
03-17-2019 23:16:16;72.3124393463135
03-18-2019 00:16:14;72.2973194122314
03-18-2019 01:16:14;72.2746395111084
03-18-2019 03:16:14;72.224239730835
03-18-2019 04:16:14;72.2015598297119
03-18-2019 05:16:14;72.1587200164795
03-18-2019 06:16:14;72.1360401153565
03-18-2019 07:16:14;72.1184001922607
03-18-2019 07:16:14;72.2418796539307
03-18-2019 08:16:14;72.0982402801514
03-18-2019 09:16:14;72.0906803131104
03-18-2019 11:16:14;72.0881603240967
03-18-2019 18:16:11;72.1788799285889
03-18-2019 19:16:11;71.9596408843994
03-18-2019 20:16:11;71.9546009063721
03-18-2019 21:16:11;71.9445209503174
03-18-2019 22:16:11;71.9420009613037
03-18-2019 22:18:43;32
03-18-2019 22:18:53;72.1713199615479
03-18-2019 23:16:11;71.9798007965088
03-19-2019 00:16:11;71.9470409393311
03-19-2019 01:16:11;71.9294010162353
03-19-2019 03:16:11;71.8815212249756
03-19-2019 04:16:11;71.8588413238525
03-19-2019 05:16:11;71.924361038208
03-19-2019 06:16:09;71.93948097229
03-19-2019 07:16:11;71.9470409393311
03-19-2019 07:16:11;71.909241104126
03-19-2019 08:16:09;71.9949207305908
03-19-2019 10:16:09;71.9873607635498
03-19-2019 11:16:09;71.9621608734131
03-19-2019 12:16:09;71.9546009063721
03-19-2019 14:16:09;71.7479583740234
03-19-2019 15:16:09;71.7378784179687
03-19-2019 16:16:09;71.720238494873
03-19-2019 17:16:09;71.682438659668
03-19-2019 18:16:09;71.6370788574219
03-19-2019 18:16:09;71.9420009613037
03-19-2019 19:16:09;71.6118789672852
03-19-2019 20:16:07;71.5665191650391
03-19-2019 21:16:07;71.5261993408203
