Time;Sun screening, Roof, Zone 31 - Rm. 3-2, South Office, Absolut position Sunscreening
11-09-2018 08:04:33;14
11-09-2018 08:04:34;19
11-09-2018 08:04:35;25
11-09-2018 08:04:36;30
11-09-2018 08:04:37;35
11-09-2018 08:04:38;40
11-09-2018 08:04:39;46
11-09-2018 08:04:40;51
11-09-2018 08:04:41;56
11-09-2018 08:04:42;62
11-09-2018 08:04:43;66
11-09-2018 08:04:44;72
11-09-2018 08:04:45;77
11-09-2018 08:04:46;82
11-09-2018 08:04:47;87
11-09-2018 08:04:48;92
11-09-2018 08:04:49;100
11-09-2018 10:29:04;2
11-09-2018 10:29:05;8
11-09-2018 10:29:06;14
11-09-2018 10:29:07;20
11-09-2018 10:29:08;26
11-09-2018 10:29:09;32
11-09-2018 10:29:10;38
11-09-2018 10:29:11;44
11-09-2018 10:29:12;50
11-09-2018 10:29:13;56
11-09-2018 10:29:14;62
11-09-2018 10:29:15;67
11-09-2018 10:29:17;73
11-09-2018 10:29:18;79
11-09-2018 10:29:19;85
11-09-2018 10:29:20;91
11-09-2018 10:29:21;100
11-09-2018 14:27:54;99
11-09-2018 14:27:55;94
11-09-2018 14:27:56;89
11-09-2018 14:27:57;83
11-09-2018 14:27:58;77
11-09-2018 14:27:59;72
11-09-2018 14:28:00;66
11-09-2018 14:28:01;61
11-09-2018 14:28:03;56
11-09-2018 14:28:04;50
11-09-2018 14:28:05;45
11-09-2018 14:28:06;40
11-09-2018 14:28:07;38
11-09-2018 14:28:08;43
11-09-2018 14:28:09;49
11-09-2018 14:28:10;55
11-09-2018 14:28:11;60
11-09-2018 14:28:12;65
11-09-2018 14:28:13;71
11-09-2018 14:28:14;76
11-09-2018 14:28:15;81
11-09-2018 14:28:16;87
11-09-2018 14:28:17;92
11-09-2018 14:28:19;100
11-09-2018 14:35:17;94
11-09-2018 14:35:18;89
11-09-2018 14:35:19;84
11-09-2018 14:35:20;78
11-09-2018 14:35:21;73
11-09-2018 14:35:22;68
11-09-2018 14:35:23;63
11-09-2018 14:35:24;57
11-09-2018 14:35:26;52
11-09-2018 14:35:26;47
11-09-2018 14:35:28;42
11-09-2018 14:35:29;37
11-09-2018 14:35:30;32
11-09-2018 14:35:31;27
11-09-2018 14:35:32;22
11-09-2018 14:35:33;17
11-09-2018 14:35:34;12
11-09-2018 14:35:35;7
11-09-2018 14:35:36;2
11-09-2018 14:35:37;0
11-09-2018 17:37:10;93
11-09-2018 17:37:11;85
11-09-2018 17:37:12;76
11-09-2018 17:37:13;68
11-09-2018 17:37:14;60
11-09-2018 17:37:15;52
11-09-2018 17:37:16;44
11-09-2018 17:37:18;36
11-09-2018 17:37:19;28
11-09-2018 17:37:20;21
11-09-2018 17:37:21;13
11-09-2018 17:37:22;6
11-09-2018 17:37:23;0
11-10-2018 12:43:20;5
11-10-2018 12:43:21;11
11-10-2018 12:43:22;16
11-10-2018 12:43:23;22
11-10-2018 12:43:24;27
11-10-2018 12:43:25;32
11-10-2018 12:43:27;37
11-10-2018 12:43:27;43
11-10-2018 12:43:29;48
11-10-2018 12:43:30;53
11-10-2018 12:43:31;59
11-10-2018 12:43:32;64
11-10-2018 12:43:33;69
11-10-2018 12:43:34;75
11-10-2018 12:43:35;79
11-10-2018 12:43:36;85
11-10-2018 12:43:37;90
11-10-2018 12:43:38;100
11-10-2018 16:02:22;99
11-10-2018 16:02:23;93
11-10-2018 16:02:24;88
11-10-2018 16:02:25;83
11-10-2018 16:02:26;77
11-10-2018 16:02:28;72
11-10-2018 16:02:29;66
11-10-2018 16:02:30;61
11-10-2018 16:02:31;56
11-10-2018 16:02:32;50
11-10-2018 16:02:33;46
11-10-2018 16:02:34;40
11-10-2018 16:02:35;35
11-10-2018 16:02:36;30
11-10-2018 16:02:37;25
11-10-2018 16:02:38;20
11-10-2018 16:02:39;15
11-10-2018 16:02:40;10
11-10-2018 16:02:41;5
11-10-2018 16:02:42;0
11-10-2018 22:00:02;3
11-10-2018 22:00:03;8
11-10-2018 22:00:04;13
11-10-2018 22:00:05;19
11-10-2018 22:00:06;24
11-10-2018 22:00:07;30
11-10-2018 22:00:08;35
11-10-2018 22:00:09;40
11-10-2018 22:00:11;45
11-10-2018 22:00:12;50
11-10-2018 22:00:13;56
11-10-2018 22:00:14;61
11-10-2018 22:00:15;66
11-10-2018 22:00:16;71
11-10-2018 22:00:17;76
11-10-2018 22:00:18;82
11-10-2018 22:00:19;87
11-10-2018 22:00:20;92
11-10-2018 22:00:21;100
11-11-2018 00:00:02;95
11-11-2018 00:00:03;90
11-11-2018 00:00:04;85
11-11-2018 00:00:05;80
11-11-2018 00:00:06;74
11-11-2018 00:00:07;69
11-11-2018 00:00:08;63
11-11-2018 00:00:09;58
11-11-2018 00:00:10;53
11-11-2018 00:00:11;48
11-11-2018 00:00:13;42
11-11-2018 00:00:14;37
11-11-2018 00:00:15;32
11-11-2018 00:00:16;27
11-11-2018 00:00:17;22
11-11-2018 00:00:18;17
11-11-2018 00:00:19;12
11-11-2018 00:00:20;8
11-11-2018 00:00:21;3
11-11-2018 00:00:22;0
11-11-2018 08:01:41;4
11-11-2018 08:01:42;10
11-11-2018 08:01:44;15
11-11-2018 08:01:45;20
11-11-2018 08:01:45;25
11-11-2018 08:01:46;31
11-11-2018 08:01:47;36
11-11-2018 08:01:49;42
11-11-2018 08:01:50;47
11-11-2018 08:01:51;52
11-11-2018 08:01:52;57
11-11-2018 08:01:53;63
11-11-2018 08:01:54;68
11-11-2018 08:01:55;73
11-11-2018 08:01:56;78
11-11-2018 08:01:57;83
11-11-2018 08:01:58;88
11-11-2018 08:01:59;93
11-11-2018 08:02:00;100
11-11-2018 14:28:20;94
11-11-2018 14:28:21;89
11-11-2018 14:28:22;84
11-11-2018 14:28:23;78
11-11-2018 14:28:24;73
11-11-2018 14:28:25;68
11-11-2018 14:28:26;63
11-11-2018 14:28:27;57
11-11-2018 14:28:28;52
11-11-2018 14:28:29;47
11-11-2018 14:28:30;41
11-11-2018 14:28:32;36
11-11-2018 14:28:33;31
11-11-2018 14:28:34;26
11-11-2018 14:28:35;21
11-11-2018 14:28:36;16
11-11-2018 14:28:37;11
11-11-2018 14:28:38;6
11-11-2018 14:28:39;1
11-11-2018 14:28:40;0
11-11-2018 14:29:08;3
11-11-2018 14:29:09;8
11-11-2018 14:29:10;13
11-11-2018 14:29:11;19
11-11-2018 14:29:12;24
11-11-2018 14:29:13;30
11-11-2018 14:29:14;35
11-11-2018 14:29:15;40
11-11-2018 14:29:16;46
11-11-2018 14:29:17;51
11-11-2018 14:29:18;56
11-11-2018 14:29:20;61
11-11-2018 14:29:21;66
11-11-2018 14:29:22;72
11-11-2018 14:29:23;77
11-11-2018 14:29:24;82
11-11-2018 14:29:25;87
11-11-2018 14:29:26;93
11-11-2018 14:29:27;100
11-11-2018 16:02:16;97
11-11-2018 16:02:17;92
11-11-2018 16:02:18;87
11-11-2018 16:02:19;81
11-11-2018 16:02:20;76
11-11-2018 16:02:21;71
11-11-2018 16:02:22;65
11-11-2018 16:02:23;60
11-11-2018 16:02:24;54
11-11-2018 16:02:25;49
11-11-2018 16:02:26;44
11-11-2018 16:02:27;39
11-11-2018 16:02:28;33
11-11-2018 16:02:29;28
11-11-2018 16:02:30;23
11-11-2018 16:02:31;18
11-11-2018 16:02:32;13
11-11-2018 16:02:33;8
11-11-2018 16:02:34;3
11-11-2018 16:02:35;0
11-11-2018 22:00:02;2
11-11-2018 22:00:03;7
11-11-2018 22:00:04;13
11-11-2018 22:00:05;19
11-11-2018 22:00:06;24
11-11-2018 22:00:07;29
11-11-2018 22:00:08;34
11-11-2018 22:00:09;40
11-11-2018 22:00:10;45
11-11-2018 22:00:11;51
11-11-2018 22:00:12;56
11-11-2018 22:00:13;61
11-11-2018 22:00:14;66
11-11-2018 22:00:15;71
11-11-2018 22:00:17;76
11-11-2018 22:00:18;82
11-11-2018 22:00:19;87
11-11-2018 22:00:20;92
11-11-2018 22:00:21;100
11-12-2018 00:00:04;96
11-12-2018 00:00:05;91
11-12-2018 00:00:06;86
11-12-2018 00:00:07;80
11-12-2018 00:00:09;75
11-12-2018 00:00:10;69
11-12-2018 00:00:11;63
11-12-2018 00:00:12;59
11-12-2018 00:00:13;53
11-12-2018 00:00:14;48
11-12-2018 00:00:15;43
11-12-2018 00:00:16;37
11-12-2018 00:00:17;32
11-12-2018 00:00:18;26
11-12-2018 00:00:19;21
11-12-2018 00:00:20;16
11-12-2018 00:00:21;11
11-12-2018 00:00:22;6
11-12-2018 00:00:24;1
11-12-2018 00:00:25;0
11-12-2018 08:03:59;4
11-12-2018 08:04:00;9
11-12-2018 08:04:01;15
11-12-2018 08:04:02;20
11-12-2018 08:04:03;25
11-12-2018 08:04:04;31
11-12-2018 08:04:06;36
11-12-2018 08:04:06;42
11-12-2018 08:04:08;47
11-12-2018 08:04:09;52
11-12-2018 08:04:10;57
11-12-2018 08:04:11;63
11-12-2018 08:04:12;68
11-12-2018 08:04:13;73
11-12-2018 08:04:14;78
11-12-2018 08:04:15;84
11-12-2018 08:04:16;89
11-12-2018 08:04:17;94
11-12-2018 08:04:18;100
11-12-2018 13:46:17;97
11-12-2018 13:46:18;90
11-12-2018 13:46:19;84
11-12-2018 13:46:20;79
11-12-2018 13:46:21;73
11-12-2018 13:46:22;66
11-12-2018 13:46:23;61
11-12-2018 13:46:24;55
11-12-2018 13:46:25;49
11-12-2018 13:46:26;43
11-12-2018 13:46:27;37
11-12-2018 13:46:28;31
11-12-2018 13:46:30;26
11-12-2018 13:46:30;20
11-12-2018 13:46:32;15
11-12-2018 13:46:33;9
11-12-2018 13:46:34;3
11-12-2018 13:46:35;0
11-12-2018 13:47:06;1
11-12-2018 13:47:07;8
11-12-2018 13:47:08;14
11-12-2018 13:47:09;20
11-12-2018 13:47:11;26
11-12-2018 13:47:12;32
11-12-2018 13:47:13;38
11-12-2018 13:47:14;44
11-12-2018 13:47:15;50
11-12-2018 13:47:16;56
11-12-2018 13:47:17;62
11-12-2018 13:47:18;68
11-12-2018 13:47:19;74
11-12-2018 13:47:20;80
11-12-2018 13:47:21;86
11-12-2018 13:47:22;92
11-12-2018 13:47:23;100
11-12-2018 14:28:34;95
11-12-2018 14:28:35;89
11-12-2018 14:28:38;78
11-12-2018 14:28:38;72
11-12-2018 14:28:39;67
11-12-2018 14:28:41;61
11-12-2018 14:28:42;56
11-12-2018 14:28:43;51
11-12-2018 14:28:44;46
11-12-2018 14:28:45;40
11-12-2018 14:28:46;35
11-12-2018 14:28:47;30
11-12-2018 14:28:48;25
11-12-2018 14:28:49;20
11-12-2018 14:28:50;15
11-12-2018 14:28:53;4
11-12-2018 14:28:53;0
11-12-2018 14:28:55;1
11-12-2018 14:28:57;6
11-12-2018 14:28:58;12
11-12-2018 14:28:59;17
11-12-2018 14:29:00;23
11-12-2018 14:29:01;28
11-12-2018 14:29:02;34
11-12-2018 14:29:03;39
11-12-2018 14:29:04;45
11-12-2018 14:29:05;51
11-12-2018 14:29:08;62
11-12-2018 14:29:09;67
11-12-2018 14:29:10;73
11-12-2018 14:29:11;78
11-12-2018 14:29:12;84
11-12-2018 14:29:13;89
11-12-2018 14:29:14;94
11-12-2018 14:29:15;100
11-12-2018 14:44:00;94
11-12-2018 14:44:01;88
11-12-2018 14:44:02;82
11-12-2018 14:44:03;76
11-12-2018 14:44:04;70
11-12-2018 14:44:05;64
11-12-2018 14:44:06;58
11-12-2018 14:44:07;52
11-12-2018 14:44:08;46
11-12-2018 14:44:09;40
11-12-2018 14:44:10;35
11-12-2018 14:44:11;29
11-12-2018 14:44:12;24
11-12-2018 14:44:13;18
11-12-2018 14:44:14;12
11-12-2018 14:44:15;7
11-12-2018 14:44:16;1
11-12-2018 14:44:17;0
11-12-2018 22:00:02;2
11-12-2018 22:00:03;7
11-12-2018 22:00:04;12
11-12-2018 22:00:05;17
11-12-2018 22:00:06;23
11-12-2018 22:00:07;28
11-12-2018 22:00:08;34
11-12-2018 22:00:09;39
11-12-2018 22:00:10;44
11-12-2018 22:00:11;49
11-12-2018 22:00:12;54
11-12-2018 22:00:13;60
11-12-2018 22:00:14;65
11-12-2018 22:00:15;70
11-12-2018 22:00:16;75
11-12-2018 22:00:17;80
11-12-2018 22:00:18;85
11-12-2018 22:00:19;90
11-12-2018 22:00:20;100
11-13-2018 00:00:02;94
11-13-2018 00:00:03;89
11-13-2018 00:00:04;84
11-13-2018 00:00:06;79
11-13-2018 00:00:07;74
11-13-2018 00:00:08;68
11-13-2018 00:00:09;63
11-13-2018 00:00:10;58
11-13-2018 00:00:11;53
11-13-2018 00:00:12;48
11-13-2018 00:00:13;43
11-13-2018 00:00:14;38
11-13-2018 00:00:15;33
11-13-2018 00:00:16;28
11-13-2018 00:00:17;23
11-13-2018 00:00:18;18
11-13-2018 00:00:19;13
11-13-2018 00:00:20;8
11-13-2018 00:00:21;3
11-13-2018 00:00:22;0
11-13-2018 22:00:02;4
11-13-2018 22:00:03;9
11-13-2018 22:00:04;15
11-13-2018 22:00:05;20
11-13-2018 22:00:06;26
11-13-2018 22:00:07;31
11-13-2018 22:00:08;36
11-13-2018 22:00:09;42
11-13-2018 22:00:10;47
11-13-2018 22:00:11;52
11-13-2018 22:00:12;58
11-13-2018 22:00:13;63
11-13-2018 22:00:15;68
11-13-2018 22:00:16;73
11-13-2018 22:00:17;78
11-13-2018 22:00:18;84
11-13-2018 22:00:19;89
11-13-2018 22:00:20;94
11-13-2018 22:00:21;100
11-14-2018 00:00:02;95
11-14-2018 00:00:03;90
11-14-2018 00:00:04;84
11-14-2018 00:00:05;79
11-14-2018 00:00:06;74
11-14-2018 00:00:07;68
11-14-2018 00:00:08;63
11-14-2018 00:00:09;58
11-14-2018 00:00:11;53
11-14-2018 00:00:12;47
11-14-2018 00:00:13;42
11-14-2018 00:00:14;37
11-14-2018 00:00:15;32
11-14-2018 00:00:16;27
11-14-2018 00:00:17;22
11-14-2018 00:00:18;17
11-14-2018 00:00:19;12
11-14-2018 00:00:20;7
11-14-2018 00:00:21;3
11-14-2018 00:00:22;0
11-14-2018 08:24:25;2
11-14-2018 08:24:26;8
11-14-2018 08:24:27;13
11-14-2018 08:24:28;19
11-14-2018 08:24:29;24
11-14-2018 08:24:30;29
11-14-2018 08:24:31;34
11-14-2018 08:24:32;40
11-14-2018 08:24:33;45
11-14-2018 08:24:34;51
11-14-2018 08:24:35;55
11-14-2018 08:24:37;61
11-14-2018 08:24:38;66
11-14-2018 08:24:39;71
11-14-2018 08:24:40;76
11-14-2018 08:24:41;81
11-14-2018 08:24:42;87
11-14-2018 08:24:43;92
11-14-2018 08:24:44;100
11-14-2018 14:28:58;99
11-14-2018 14:28:59;94
11-14-2018 14:29:00;88
11-14-2018 14:29:01;83
11-14-2018 14:29:02;78
11-14-2018 14:29:03;72
11-14-2018 14:29:05;67
11-14-2018 14:29:06;61
11-14-2018 14:29:07;56
11-14-2018 14:29:08;51
11-14-2018 14:29:09;45
11-14-2018 14:29:10;40
11-14-2018 14:29:11;35
11-14-2018 14:29:12;30
11-14-2018 14:29:13;25
11-14-2018 14:29:14;19
11-14-2018 14:29:15;14
11-14-2018 14:29:16;9
11-14-2018 14:29:17;4
11-14-2018 14:29:19;0
11-14-2018 14:29:22;3
11-14-2018 14:29:23;8
11-14-2018 14:29:24;14
11-14-2018 14:29:25;20
11-14-2018 14:29:26;25
11-14-2018 14:29:27;30
11-14-2018 14:29:28;36
11-14-2018 14:29:29;41
11-14-2018 14:29:30;46
11-14-2018 14:29:31;51
11-14-2018 14:29:32;57
11-14-2018 14:29:33;62
11-14-2018 14:29:34;67
11-14-2018 14:29:35;72
11-14-2018 14:29:36;77
11-14-2018 14:29:37;83
11-14-2018 14:29:39;88
11-14-2018 14:29:40;93
11-14-2018 14:29:41;100
11-14-2018 15:18:15;94
11-14-2018 15:18:16;89
11-14-2018 15:18:17;84
11-14-2018 15:18:18;78
11-14-2018 15:18:19;73
11-14-2018 15:18:20;67
11-14-2018 15:18:21;62
11-14-2018 15:18:23;57
11-14-2018 15:18:24;52
11-14-2018 15:18:25;46
11-14-2018 15:18:26;41
11-14-2018 15:18:27;36
11-14-2018 15:18:28;31
11-14-2018 15:18:29;26
11-14-2018 15:18:30;21
11-14-2018 15:18:31;16
11-14-2018 15:18:32;10
11-14-2018 15:18:33;5
11-14-2018 15:18:34;0
11-14-2018 22:00:02;4
11-14-2018 22:00:03;9
11-14-2018 22:00:04;15
11-14-2018 22:00:05;20
11-14-2018 22:00:06;25
11-14-2018 22:00:08;31
11-14-2018 22:00:09;36
11-14-2018 22:00:10;41
11-14-2018 22:00:11;46
11-14-2018 22:00:12;52
11-14-2018 22:00:13;57
11-14-2018 22:00:14;62
11-14-2018 22:00:15;68
11-14-2018 22:00:16;73
11-14-2018 22:00:17;78
11-14-2018 22:00:18;83
11-14-2018 22:00:19;88
11-14-2018 22:00:20;93
11-14-2018 22:00:21;100
11-15-2018 00:00:01;99
11-15-2018 00:00:02;93
11-15-2018 00:00:03;88
11-15-2018 00:00:04;83
11-15-2018 00:00:05;77
11-15-2018 00:00:07;72
11-15-2018 00:00:08;66
11-15-2018 00:00:09;61
11-15-2018 00:00:10;56
11-15-2018 00:00:11;51
11-15-2018 00:00:12;46
11-15-2018 00:00:13;40
11-15-2018 00:00:14;35
11-15-2018 00:00:15;30
11-15-2018 00:00:16;25
11-15-2018 00:00:17;20
11-15-2018 00:00:18;15
11-15-2018 00:00:19;10
11-15-2018 00:00:20;5
11-15-2018 00:00:22;0
11-15-2018 10:56:11;96
11-15-2018 10:56:12;91
11-15-2018 10:56:13;86
11-15-2018 10:56:14;81
11-15-2018 10:56:15;76
11-15-2018 10:56:16;71
11-15-2018 10:56:17;66
11-15-2018 10:56:18;61
11-15-2018 10:56:19;56
11-15-2018 10:56:20;51
11-15-2018 10:56:21;46
11-15-2018 10:56:22;41
11-15-2018 10:56:23;36
11-15-2018 10:56:24;31
11-15-2018 10:56:25;26
11-15-2018 10:56:26;22
11-15-2018 10:56:27;16
11-15-2018 10:56:28;12
11-15-2018 10:56:29;7
11-15-2018 10:56:30;2
11-15-2018 10:56:31;0
11-15-2018 11:58:36;3
11-15-2018 11:58:37;9
11-15-2018 11:58:38;14
11-15-2018 11:58:39;19
11-15-2018 11:58:40;25
11-15-2018 11:58:41;30
11-15-2018 11:58:42;35
11-15-2018 11:58:43;40
11-15-2018 11:58:44;46
11-15-2018 11:58:45;51
11-15-2018 11:58:46;56
11-15-2018 11:58:47;61
11-15-2018 11:58:48;66
11-15-2018 11:58:49;71
11-15-2018 11:58:51;76
11-15-2018 11:58:51;81
11-15-2018 11:58:52;87
11-15-2018 11:58:54;91
11-15-2018 11:58:55;100
11-15-2018 12:43:45;94
11-15-2018 12:43:46;90
11-15-2018 12:43:47;84
11-15-2018 12:43:48;79
11-15-2018 12:43:49;74
11-15-2018 12:43:51;68
11-15-2018 12:43:52;63
11-15-2018 12:43:53;58
11-15-2018 12:43:54;53
11-15-2018 12:43:55;47
11-15-2018 12:43:56;43
11-15-2018 12:43:57;37
11-15-2018 12:43:58;32
11-15-2018 12:43:59;27
11-15-2018 12:44:00;22
11-15-2018 12:44:01;17
11-15-2018 12:44:02;13
11-15-2018 12:44:03;8
11-15-2018 12:44:04;3
11-15-2018 12:44:05;0
11-15-2018 15:19:51;1
11-15-2018 15:19:52;7
11-15-2018 15:19:53;12
11-15-2018 15:19:54;17
11-15-2018 15:19:55;23
11-15-2018 15:19:56;28
11-15-2018 15:19:57;34
11-15-2018 15:19:58;39
11-15-2018 15:19:59;44
11-15-2018 15:20:00;49
11-15-2018 15:20:01;55
11-15-2018 15:20:02;60
11-15-2018 15:20:03;65
11-15-2018 15:20:04;70
11-15-2018 15:20:05;75
11-15-2018 15:20:06;80
11-15-2018 15:20:07;85
11-15-2018 15:20:08;91
11-15-2018 15:20:09;100
11-15-2018 15:30:35;96
11-15-2018 15:30:36;91
11-15-2018 15:30:37;85
11-15-2018 15:30:38;80
11-15-2018 15:30:39;75
11-15-2018 15:30:40;70
11-15-2018 15:30:41;65
11-15-2018 15:30:42;60
11-15-2018 15:30:43;54
11-15-2018 15:30:44;49
11-15-2018 15:30:45;44
11-15-2018 15:30:46;39
11-15-2018 15:30:48;34
11-15-2018 15:30:49;29
11-15-2018 15:30:50;25
11-15-2018 15:30:51;19
11-15-2018 15:30:52;14
11-15-2018 15:30:53;10
11-15-2018 15:30:54;5
11-15-2018 15:30:55;0
11-15-2018 15:40:57;4
11-15-2018 15:40:58;10
11-15-2018 15:40:59;15
11-15-2018 15:41:00;21
11-15-2018 15:41:02;26
11-15-2018 15:41:03;31
11-15-2018 15:41:04;37
11-15-2018 15:41:05;42
11-15-2018 15:41:06;47
11-15-2018 15:41:07;52
11-15-2018 15:41:08;57
11-15-2018 15:41:09;63
11-15-2018 15:41:10;68
11-15-2018 15:41:11;73
11-15-2018 15:41:12;78
11-15-2018 15:41:13;84
11-15-2018 15:41:14;89
11-15-2018 15:41:15;94
11-15-2018 15:41:16;100
11-15-2018 22:00:03;6
11-15-2018 22:00:04;11
11-15-2018 22:00:05;16
11-15-2018 22:00:06;22
11-15-2018 22:00:07;27
11-15-2018 22:00:08;33
11-15-2018 22:00:09;38
11-15-2018 22:00:10;43
11-15-2018 22:00:11;49
11-15-2018 22:00:12;54
11-15-2018 22:00:13;59
11-15-2018 22:00:14;64
11-15-2018 22:00:15;69
11-15-2018 22:00:16;75
11-15-2018 22:00:17;80
11-15-2018 22:00:18;85
11-15-2018 22:00:19;90
11-15-2018 22:00:20;100
11-15-2018 22:17:54;99
11-15-2018 22:17:54;92
11-15-2018 22:17:55;83
11-15-2018 22:17:56;75
11-15-2018 22:17:58;67
11-15-2018 22:17:59;60
11-15-2018 22:18:00;51
11-15-2018 22:18:01;44
11-15-2018 22:18:02;36
11-15-2018 22:18:03;28
11-15-2018 22:18:04;21
11-15-2018 22:18:05;13
11-15-2018 22:18:06;6
11-15-2018 22:18:07;0
11-16-2018 14:50:54;3
11-16-2018 14:50:55;8
11-16-2018 14:50:56;14
11-16-2018 14:50:57;20
11-16-2018 14:50:58;26
11-16-2018 14:50:59;32
11-16-2018 14:51:00;38
11-16-2018 14:51:01;44
11-16-2018 14:51:02;50
11-16-2018 14:51:03;55
11-16-2018 14:51:04;61
11-16-2018 14:51:05;67
11-16-2018 14:51:06;73
11-16-2018 14:51:07;78
11-16-2018 14:51:08;84
11-16-2018 14:51:09;90
11-16-2018 14:51:10;100
11-16-2018 14:53:34;96
11-16-2018 14:53:35;90
11-16-2018 14:53:36;85
11-16-2018 14:53:37;79
11-16-2018 14:53:38;73
11-16-2018 14:53:39;67
11-16-2018 14:53:40;61
11-16-2018 14:53:41;56
11-16-2018 14:53:42;50
11-16-2018 14:53:43;44
11-16-2018 14:53:44;39
11-16-2018 14:53:45;33
11-16-2018 14:53:46;28
11-16-2018 14:53:47;22
11-16-2018 14:53:48;17
11-16-2018 14:53:49;12
11-16-2018 14:53:50;6
11-16-2018 14:53:51;1
11-16-2018 14:53:52;0
11-16-2018 22:00:02;1
11-16-2018 22:00:03;7
11-16-2018 22:00:04;11
11-16-2018 22:00:05;17
11-16-2018 22:00:06;22
11-16-2018 22:00:07;28
11-16-2018 22:00:08;33
11-16-2018 22:00:09;39
11-16-2018 22:00:10;44
11-16-2018 22:00:11;49
11-16-2018 22:00:12;54
11-16-2018 22:00:13;59
11-16-2018 22:00:14;65
11-16-2018 22:00:15;70
11-16-2018 22:00:16;75
11-16-2018 22:00:17;80
11-16-2018 22:00:19;86
11-16-2018 22:00:20;91
11-16-2018 22:00:21;100
11-17-2018 00:00:04;96
11-17-2018 00:00:05;91
11-17-2018 00:00:06;86
11-17-2018 00:00:07;81
11-17-2018 00:00:08;76
11-17-2018 00:00:09;71
11-17-2018 00:00:10;66
11-17-2018 00:00:11;60
11-17-2018 00:00:12;55
11-17-2018 00:00:13;50
11-17-2018 00:00:14;45
11-17-2018 00:00:15;40
11-17-2018 00:00:16;35
11-17-2018 00:00:17;30
11-17-2018 00:00:18;25
11-17-2018 00:00:19;20
11-17-2018 00:00:20;16
11-17-2018 00:00:22;11
11-17-2018 00:00:23;6
11-17-2018 00:00:24;1
11-17-2018 00:00:25;0
11-17-2018 09:03:12;6
11-17-2018 09:03:13;11
11-17-2018 09:03:14;16
11-17-2018 09:03:15;22
11-17-2018 09:03:16;27
11-17-2018 09:03:17;32
11-17-2018 09:03:19;37
11-17-2018 09:03:20;43
11-17-2018 09:03:21;47
11-17-2018 09:03:22;53
11-17-2018 09:03:23;58
11-17-2018 09:03:24;63
11-17-2018 09:03:25;68
11-17-2018 09:03:26;73
11-17-2018 09:03:27;78
11-17-2018 09:03:28;84
11-17-2018 09:03:29;88
11-17-2018 09:03:30;93
11-17-2018 09:03:31;100
11-17-2018 11:41:45;98
11-17-2018 11:41:46;92
11-17-2018 11:41:47;87
11-17-2018 11:41:48;82
11-17-2018 11:41:49;77
11-17-2018 11:41:50;72
11-17-2018 11:41:51;67
11-17-2018 11:41:52;62
11-17-2018 11:41:53;57
11-17-2018 11:41:54;51
11-17-2018 11:41:55;47
11-17-2018 11:41:56;42
11-17-2018 11:41:57;37
11-17-2018 11:41:58;32
11-17-2018 11:41:59;27
11-17-2018 11:42:00;22
11-17-2018 11:42:01;18
11-17-2018 11:42:02;13
11-17-2018 11:42:03;8
11-17-2018 11:42:04;3
11-17-2018 11:42:05;0
11-17-2018 12:13:53;3
11-17-2018 12:13:54;8
11-17-2018 12:13:55;13
11-17-2018 12:13:56;19
11-17-2018 12:13:57;24
11-17-2018 12:13:58;30
11-17-2018 12:13:59;35
11-17-2018 12:14:00;40
11-17-2018 12:14:01;46
11-17-2018 12:14:02;50
11-17-2018 12:14:03;56
11-17-2018 12:14:04;61
11-17-2018 12:14:05;66
11-17-2018 12:14:06;71
11-17-2018 12:14:07;76
11-17-2018 12:14:08;81
11-17-2018 12:14:09;86
11-17-2018 12:14:10;91
11-17-2018 12:14:11;100
11-17-2018 12:29:20;99
11-17-2018 12:29:21;93
11-17-2018 12:29:22;88
11-17-2018 12:29:23;83
11-17-2018 12:29:24;78
11-17-2018 12:29:25;73
11-17-2018 12:29:27;68
11-17-2018 12:29:28;63
11-17-2018 12:29:29;57
11-17-2018 12:29:30;53
11-17-2018 12:29:31;47
11-17-2018 12:29:32;43
11-17-2018 12:29:33;38
11-17-2018 12:29:34;33
11-17-2018 12:29:35;28
11-17-2018 12:29:36;23
11-17-2018 12:29:37;18
11-17-2018 12:29:38;13
11-17-2018 12:29:39;8
11-17-2018 12:29:40;3
11-17-2018 12:29:41;0
11-17-2018 14:29:32;94
11-17-2018 14:29:33;89
11-17-2018 14:29:34;91
11-17-2018 14:29:35;100
11-17-2018 22:00:01;1
11-17-2018 22:00:02;6
11-17-2018 22:00:03;11
11-17-2018 22:00:05;17
11-17-2018 22:00:06;22
11-17-2018 22:00:07;27
11-17-2018 22:00:08;32
11-17-2018 22:00:09;38
11-17-2018 22:00:10;43
11-17-2018 22:00:11;48
11-17-2018 22:00:12;53
11-17-2018 22:00:13;58
11-17-2018 22:00:14;63
11-17-2018 22:00:15;68
11-17-2018 22:00:16;74
11-17-2018 22:00:17;79
11-17-2018 22:00:18;84
11-17-2018 22:00:19;90
11-17-2018 22:00:20;95
11-17-2018 22:00:21;100
11-18-2018 00:00:02;98
11-18-2018 00:00:03;93
11-18-2018 00:00:04;88
11-18-2018 00:00:05;83
11-18-2018 00:00:06;77
11-18-2018 00:00:07;73
11-18-2018 00:00:08;67
11-18-2018 00:00:09;63
11-18-2018 00:00:10;57
11-18-2018 00:00:11;52
11-18-2018 00:00:12;48
11-18-2018 00:00:13;43
11-18-2018 00:00:14;38
11-18-2018 00:00:15;33
