Time;Sun screening, Roof, Zone 31 - Rm. 3-2, South Office, Absolut position Sunscreening;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Ventilation mode;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Start pulse ventilation;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, NV Advance(TM) status
09-11-2018 22:00:03;5;5;0;52
09-11-2018 22:00:04;11;5;0;52
09-11-2018 22:00:05;17;5;0;52
09-11-2018 22:00:06;23;5;0;52
09-11-2018 22:00:07;29;5;0;52
09-11-2018 22:00:08;34;5;0;52
09-11-2018 22:00:10;40;5;0;52
09-11-2018 22:00:10;46;5;0;52
09-11-2018 22:00:12;51;5;0;52
09-11-2018 22:00:13;57;5;0;52
09-11-2018 22:00:14;62;5;0;52
09-11-2018 22:00:15;68;5;0;52
09-11-2018 22:00:16;73;5;0;52
09-11-2018 22:00:17;79;5;0;52
09-11-2018 22:00:18;84;5;0;52
09-11-2018 22:00:19;90;5;0;52
09-11-2018 22:00:20;100;5;0;52
09-11-2018 23:00:00;100;5;-1;52
09-11-2018 23:00:01;100;5;0;52
09-12-2018;100;5;-1;52
09-12-2018 00:00:01;100;5;0;52
09-12-2018 00:00:02;96;5;0;52
09-12-2018 00:00:03;90;5;0;52
09-12-2018 00:00:04;85;5;0;52
09-12-2018 00:00:05;79;5;0;52
09-12-2018 00:00:06;74;5;0;52
09-12-2018 00:00:07;69;5;0;52
09-12-2018 00:00:08;63;5;0;52
09-12-2018 00:00:09;58;5;0;52
09-12-2018 00:00:10;53;5;0;52
09-12-2018 00:00:12;48;5;0;52
09-12-2018 00:00:13;43;5;0;52
09-12-2018 00:00:14;37;5;0;52
09-12-2018 00:00:15;32;5;0;52
09-12-2018 00:00:16;27;5;0;52
09-12-2018 00:00:17;22;5;0;52
09-12-2018 00:00:18;17;5;0;52
09-12-2018 00:00:19;12;5;0;52
09-12-2018 00:00:20;7;5;0;52
09-12-2018 00:00:21;1;5;0;52
09-12-2018 00:00:22;0;5;0;52
09-12-2018 01:00:00;0;5;-1;52
09-12-2018 01:00:01;0;5;0;52
09-12-2018 02:00:00;0;5;-1;52
09-12-2018 02:00:01;0;5;0;52
09-12-2018 03:00:00;0;5;-1;52
09-12-2018 03:00:01;0;5;0;52
09-12-2018 04:00:00;0;5;-1;52
09-12-2018 04:00:01;0;5;0;52
09-12-2018 05:00:00;0;5;-1;52
09-12-2018 05:00:01;0;5;0;52
09-12-2018 06:00:00;0;4;-1;83
09-12-2018 12:08:34;0;4;-1;40
09-12-2018 13:00:01;0;4;0;40
09-12-2018 13:08:33;0;4;0;83
09-12-2018 14:00:00;0;4;-1;83
09-12-2018 17:03:03;0;4;0;83
09-12-2018 19:00:00;0;4;-1;83
09-12-2018 22:00:00;0;5;-1;83
09-12-2018 22:00:01;0;5;0;52
09-12-2018 23:00:00;0;5;-1;52
09-12-2018 23:00:01;0;5;0;52
09-12-2018 23:08:32;0;5;0;50
09-13-2018;0;5;-1;50
09-13-2018 00:00:01;0;5;0;50
09-13-2018 01:00:00;0;5;-1;50
09-13-2018 01:00:01;0;5;0;50
09-13-2018 02:00:00;0;5;-1;50
09-13-2018 02:00:01;0;5;0;50
09-13-2018 03:00:00;0;5;-1;50
09-13-2018 03:00:01;0;5;0;50
09-13-2018 04:00:00;0;5;-1;50
09-13-2018 04:00:01;0;5;0;50
09-13-2018 05:00:00;0;5;-1;50
09-13-2018 05:00:01;0;5;0;50
09-13-2018 06:00:00;0;4;-1;50
09-13-2018 06:00:01;0;4;0;40
09-13-2018 07:00:00;0;4;-1;40
09-13-2018 07:00:01;0;4;0;40
09-13-2018 08:00:00;0;4;-1;40
09-13-2018 08:00:01;0;4;0;40
09-13-2018 09:00:00;0;4;-1;40
09-13-2018 09:00:01;0;4;0;40
09-13-2018 10:00:00;0;4;-1;40
09-13-2018 10:00:01;0;4;0;40
09-13-2018 10:27:47;3;4;0;40
09-13-2018 10:27:48;8;4;0;40
09-13-2018 10:27:49;13;4;0;40
09-13-2018 10:27:50;19;4;0;40
09-13-2018 10:27:51;24;4;0;40
09-13-2018 10:27:52;30;4;0;40
09-13-2018 10:27:53;35;4;0;40
09-13-2018 10:27:54;40;4;0;40
09-13-2018 10:27:55;46;4;0;40
09-13-2018 10:27:56;51;4;0;40
09-13-2018 10:27:58;56;4;0;40
09-13-2018 10:27:59;62;4;0;40
09-13-2018 10:28:00;67;4;0;40
09-13-2018 10:28:01;72;4;0;40
09-13-2018 10:28:02;78;4;0;40
09-13-2018 10:28:03;83;4;0;40
09-13-2018 10:28:04;88;4;0;40
09-13-2018 10:28:05;93;4;0;40
09-13-2018 10:28:06;100;4;0;40
09-13-2018 11:00:00;100;4;-1;40
09-13-2018 11:00:01;100;4;0;40
09-13-2018 12:00:00;100;4;-1;40
09-13-2018 12:00:01;100;4;0;40
09-13-2018 13:00:00;100;4;-1;40
09-13-2018 13:00:01;100;4;0;40
09-13-2018 14:00:00;100;4;-1;40
09-13-2018 14:00:01;100;4;0;40
09-13-2018 15:00:00;100;4;-1;40
09-13-2018 15:00:01;100;4;0;40
09-13-2018 15:06:13;95;4;0;40
09-13-2018 15:06:14;89;4;0;40
09-13-2018 15:06:15;84;4;0;40
09-13-2018 15:06:16;78;4;0;40
09-13-2018 15:06:17;73;4;0;40
09-13-2018 15:06:18;68;4;0;40
09-13-2018 15:06:19;62;4;0;40
09-13-2018 15:06:20;57;4;0;40
09-13-2018 15:06:21;51;4;0;40
09-13-2018 15:06:22;46;4;0;40
09-13-2018 15:06:23;41;4;0;40
09-13-2018 15:06:24;36;4;0;40
09-13-2018 15:06:25;30;4;0;40
09-13-2018 15:06:27;25;4;0;40
09-13-2018 15:06:28;20;4;0;40
09-13-2018 15:06:29;15;4;0;40
09-13-2018 15:06:30;10;4;0;40
09-13-2018 15:06:31;4;4;0;40
09-13-2018 15:06:32;0;4;0;40
09-13-2018 16:00:00;0;4;-1;40
09-13-2018 16:00:01;0;4;0;40
09-13-2018 17:00:00;0;4;-1;40
09-13-2018 17:00:01;0;4;0;40
09-13-2018 19:00:00;0;4;-1;40
09-13-2018 19:00:01;0;4;0;40
09-13-2018 20:00:00;0;4;-1;40
09-13-2018 20:00:01;0;4;0;40
09-13-2018 21:00:00;0;4;-1;40
09-13-2018 21:00:01;0;4;0;40
09-13-2018 22:00:00;0;5;-1;40
09-13-2018 22:00:01;0;5;0;50
09-13-2018 22:00:03;2;5;0;50
09-13-2018 22:00:04;8;5;0;50
09-13-2018 22:00:05;14;5;0;50
09-13-2018 22:00:06;19;5;0;50
09-13-2018 22:00:07;25;5;0;50
09-13-2018 22:00:08;31;5;0;50
09-13-2018 22:00:09;36;5;0;50
09-13-2018 22:00:10;42;5;0;50
09-13-2018 22:00:12;47;5;0;50
09-13-2018 22:00:13;53;5;0;50
09-13-2018 22:00:14;58;5;0;50
09-13-2018 22:00:15;64;5;0;50
09-13-2018 22:00:16;69;5;0;50
09-13-2018 22:00:17;75;5;0;50
09-13-2018 22:00:18;80;5;0;50
09-13-2018 22:00:19;85;5;0;50
09-13-2018 22:00:20;90;5;0;50
09-13-2018 22:00:21;100;5;0;50
09-13-2018 23:00:00;100;5;-1;50
09-13-2018 23:00:01;100;5;0;50
09-14-2018;100;5;-1;50
09-14-2018 00:00:01;100;5;0;50
09-14-2018 00:00:02;97;5;0;50
09-14-2018 00:00:03;92;5;0;50
09-14-2018 00:00:04;87;5;0;50
09-14-2018 00:00:05;81;5;0;50
09-14-2018 00:00:06;76;5;0;50
09-14-2018 00:00:07;71;5;0;50
09-14-2018 00:00:08;65;5;0;50
09-14-2018 00:00:09;60;5;0;50
09-14-2018 00:00:10;55;5;0;50
09-14-2018 00:00:11;49;5;0;50
09-14-2018 00:00:12;44;5;0;50
09-14-2018 00:00:13;39;5;0;50
09-14-2018 00:00:14;34;5;0;50
09-14-2018 00:00:15;28;5;0;50
09-14-2018 00:00:16;24;5;0;50
09-14-2018 00:00:17;19;5;0;50
09-14-2018 00:00:19;13;5;0;50
09-14-2018 00:00:20;8;5;0;50
09-14-2018 00:00:21;3;5;0;50
09-14-2018 00:00:22;0;5;0;50
09-14-2018 00:00:32;0;5;-1;50
09-14-2018 00:00:33;0;5;0;50
09-14-2018 01:00:00;0;5;-1;50
09-14-2018 01:00:01;0;5;0;50
09-14-2018 02:00:00;0;5;-1;50
09-14-2018 02:00:01;0;5;0;50
09-14-2018 03:00:00;0;5;-1;50
09-14-2018 03:00:01;0;5;0;50
09-14-2018 04:00:00;0;5;-1;50
09-14-2018 04:00:01;0;5;0;50
09-14-2018 05:00:00;0;5;-1;50
09-14-2018 05:00:01;0;5;0;50
09-14-2018 06:00:00;0;4;-1;50
09-14-2018 06:00:01;0;4;0;40
09-14-2018 07:00:00;0;4;-1;40
09-14-2018 07:00:01;0;4;0;40
09-14-2018 08:00:00;0;4;-1;40
09-14-2018 08:00:01;0;4;0;40
09-14-2018 09:00:00;0;4;-1;40
09-14-2018 09:00:01;0;4;0;40
09-14-2018 09:42:02;5;4;0;40
09-14-2018 09:42:03;10;4;0;40
09-14-2018 09:42:04;16;4;0;40
09-14-2018 09:42:05;21;4;0;40
09-14-2018 09:42:06;27;4;0;40
09-14-2018 09:42:07;32;4;0;40
09-14-2018 09:42:08;37;4;0;40
09-14-2018 09:42:10;43;4;0;40
09-14-2018 09:42:10;48;4;0;40
09-14-2018 09:42:12;53;4;0;40
09-14-2018 09:42:13;59;4;0;40
09-14-2018 09:42:14;64;4;0;40
09-14-2018 09:42:15;69;4;0;40
09-14-2018 09:42:16;75;4;0;40
09-14-2018 09:42:17;80;4;0;40
09-14-2018 09:42:18;85;4;0;40
09-14-2018 09:42:19;90;4;0;40
09-14-2018 09:42:20;100;4;0;40
09-14-2018 10:00:00;100;4;-1;40
09-14-2018 10:00:01;100;4;0;40
09-14-2018 11:00:00;100;4;-1;40
09-14-2018 11:00:01;100;4;0;40
09-14-2018 11:32:44;97;4;0;40
09-14-2018 11:32:45;91;4;0;40
09-14-2018 11:32:46;86;4;0;40
09-14-2018 11:32:47;81;4;0;40
09-14-2018 11:32:48;75;4;0;40
09-14-2018 11:32:49;70;4;0;40
09-14-2018 11:32:50;65;4;0;40
09-14-2018 11:32:51;59;4;0;40
09-14-2018 11:32:52;54;4;0;40
09-14-2018 11:32:53;49;4;0;40
09-14-2018 11:32:54;43;4;0;40
09-14-2018 11:32:55;38;4;0;40
09-14-2018 11:32:56;33;4;0;40
09-14-2018 11:32:57;28;4;0;40
09-14-2018 11:32:58;23;4;0;40
09-14-2018 11:32:59;18;4;0;40
09-14-2018 11:33:01;13;4;0;40
09-14-2018 11:33:02;7;4;0;40
09-14-2018 11:33:03;3;4;0;40
09-14-2018 11:33:04;0;4;0;40
09-14-2018 11:56:45;4;4;0;40
09-14-2018 11:56:46;9;4;0;40
09-14-2018 11:56:47;15;4;0;40
09-14-2018 11:56:48;20;4;0;40
09-14-2018 11:56:49;26;4;0;40
09-14-2018 11:56:50;31;4;0;40
09-14-2018 11:56:51;37;4;0;40
09-14-2018 11:56:52;42;4;0;40
09-14-2018 11:56:53;47;4;0;40
09-14-2018 11:56:55;53;4;0;40
09-14-2018 11:56:56;58;4;0;40
09-14-2018 11:56:57;63;4;0;40
09-14-2018 11:56:58;69;4;0;40
09-14-2018 11:56:59;74;4;0;40
09-14-2018 11:57:00;79;4;0;40
09-14-2018 11:57:01;85;4;0;40
09-14-2018 11:57:02;90;4;0;40
09-14-2018 11:57:03;100;4;0;40
09-14-2018 12:00:00;100;4;-1;40
09-14-2018 12:00:01;100;4;0;40
09-14-2018 13:00:00;100;4;-1;40
09-14-2018 13:00:01;100;4;0;40
09-14-2018 14:00:00;100;4;-1;40
09-14-2018 14:00:01;100;4;0;40
09-14-2018 15:00:00;100;4;-1;40
09-14-2018 15:00:01;100;4;0;40
09-14-2018 16:00:00;100;4;-1;40
09-14-2018 16:00:01;100;4;0;40
09-14-2018 17:00:00;100;4;-1;40
09-14-2018 17:00:01;100;4;0;40
09-14-2018 17:37:17;97;4;0;40
09-14-2018 17:37:18;92;4;0;40
09-14-2018 17:37:19;86;4;0;40
09-14-2018 17:37:20;81;4;0;40
09-14-2018 17:37:21;75;4;0;40
09-14-2018 17:37:22;70;4;0;40
09-14-2018 17:37:23;64;4;0;40
09-14-2018 17:37:24;59;4;0;40
09-14-2018 17:37:25;54;4;0;40
09-14-2018 17:37:26;48;4;0;40
09-14-2018 17:37:27;43;4;0;40
09-14-2018 17:37:28;37;4;0;40
09-14-2018 17:37:29;32;4;0;40
09-14-2018 17:37:30;27;4;0;40
09-14-2018 17:37:31;22;4;0;40
09-14-2018 17:37:33;16;4;0;40
09-14-2018 17:37:34;11;4;0;40
09-14-2018 17:37:35;6;4;0;40
09-14-2018 17:37:36;1;4;0;40
09-14-2018 17:37:37;0;4;0;40
09-14-2018 19:00:00;0;4;-1;40
09-14-2018 19:00:01;0;4;0;40
09-14-2018 20:00:00;0;4;-1;40
09-14-2018 20:00:01;0;4;0;40
09-14-2018 21:00:00;0;4;-1;40
09-14-2018 21:00:01;0;4;0;40
09-14-2018 22:00:00;0;5;-1;40
09-14-2018 22:00:01;0;5;0;50
09-14-2018 22:00:03;4;5;0;50
09-14-2018 22:00:04;10;5;0;50
09-14-2018 22:00:05;15;5;0;50
09-14-2018 22:00:06;21;5;0;50
09-14-2018 22:00:07;27;5;0;50
09-14-2018 22:00:08;32;5;0;50
09-14-2018 22:00:09;38;5;0;50
09-14-2018 22:00:11;43;5;0;50
09-14-2018 22:00:12;49;5;0;50
09-14-2018 22:00:13;54;5;0;50
09-14-2018 22:00:14;60;5;0;50
09-14-2018 22:00:15;65;5;0;50
09-14-2018 22:00:16;71;5;0;50
09-14-2018 22:00:17;76;5;0;50
09-14-2018 22:00:18;81;5;0;50
09-14-2018 22:00:19;87;5;0;50
09-14-2018 22:00:20;92;5;0;50
09-14-2018 22:00:21;100;5;0;50
09-14-2018 23:00:00;100;5;-1;50
09-14-2018 23:00:01;100;5;0;50
09-15-2018 00:00:01;98;5;0;50
09-15-2018 00:00:02;92;5;0;50
09-15-2018 00:00:04;87;5;0;50
09-15-2018 00:00:05;82;5;0;50
09-15-2018 00:00:06;77;5;0;50
09-15-2018 00:00:07;71;5;0;50
09-15-2018 00:00:08;66;5;0;50
09-15-2018 00:00:09;60;5;0;50
09-15-2018 00:00:10;55;5;0;50
09-15-2018 00:00:11;50;5;0;50
09-15-2018 00:00:12;45;5;0;50
09-15-2018 00:00:13;40;5;0;50
09-15-2018 00:00:14;34;5;0;50
09-15-2018 00:00:15;29;5;0;50
09-15-2018 00:00:16;24;5;0;50
09-15-2018 00:00:17;19;5;0;50
09-15-2018 00:00:18;14;5;0;50
09-15-2018 00:00:19;9;5;0;50
09-15-2018 00:00:20;4;5;0;50
09-15-2018 00:00:22;0;5;0;50
09-15-2018 06:00:00;0;3;0;50
09-15-2018 06:00:01;0;3;0;30
09-15-2018 14:18:03;4;3;0;30
09-15-2018 14:18:04;10;3;0;30
09-15-2018 14:18:05;15;3;0;30
09-15-2018 14:18:06;20;3;0;30
09-15-2018 14:18:07;26;3;0;30
09-15-2018 14:18:08;31;3;0;30
09-15-2018 14:18:09;37;3;0;30
09-15-2018 14:18:10;42;3;0;30
09-15-2018 14:18:11;48;3;0;30
09-15-2018 14:18:12;53;3;0;30
09-15-2018 14:18:13;58;3;0;30
09-15-2018 14:18:15;63;3;0;30
09-15-2018 14:18:16;69;3;0;30
09-15-2018 14:18:17;74;3;0;30
09-15-2018 14:18:18;79;3;0;30
09-15-2018 14:18:19;85;3;0;30
09-15-2018 14:18:20;90;3;0;30
09-15-2018 14:18:21;100;3;0;30
09-15-2018 17:31:53;96;3;0;30
09-15-2018 17:31:54;91;3;0;30
09-15-2018 17:31:55;85;3;0;30
09-15-2018 17:31:56;80;3;0;30
09-15-2018 17:31:57;74;3;0;30
09-15-2018 17:31:58;69;3;0;30
09-15-2018 17:31:59;63;3;0;30
09-15-2018 17:32:00;58;3;0;30
09-15-2018 17:32:01;52;3;0;30
09-15-2018 17:32:02;47;3;0;30
09-15-2018 17:32:03;42;3;0;30
09-15-2018 17:32:04;37;3;0;30
09-15-2018 17:32:05;31;3;0;30
09-15-2018 17:32:06;26;3;0;30
09-15-2018 17:32:08;21;3;0;30
09-15-2018 17:32:09;15;3;0;30
09-15-2018 17:32:10;10;3;0;30
09-15-2018 17:32:11;5;3;0;30
09-15-2018 17:32:12;0;3;0;30
09-15-2018 22:00:00;0;5;0;30
09-15-2018 22:00:01;0;5;0;50
09-15-2018 22:00:04;2;5;0;50
09-15-2018 22:00:05;7;5;0;50
09-15-2018 22:00:06;13;5;0;50
09-15-2018 22:00:07;19;5;0;50
09-15-2018 22:00:08;25;5;0;50
09-15-2018 22:00:09;31;5;0;50
09-15-2018 22:00:10;36;5;0;50
09-15-2018 22:00:12;42;5;0;50
09-15-2018 22:00:13;48;5;0;50
09-15-2018 22:00:14;53;5;0;50
09-15-2018 22:00:15;59;5;0;50
09-15-2018 22:00:16;64;5;0;50
09-15-2018 22:00:17;70;5;0;50
09-15-2018 22:00:18;75;5;0;50
09-15-2018 22:00:19;81;5;0;50
09-15-2018 22:00:20;86;5;0;50
09-15-2018 22:00:21;92;5;0;50
09-15-2018 22:00:22;100;5;0;50
09-16-2018 00:00:02;97;5;0;50
09-16-2018 00:00:03;92;5;0;50
09-16-2018 00:00:04;87;5;0;50
09-16-2018 00:00:05;81;5;0;50
09-16-2018 00:00:06;76;5;0;50
09-16-2018 00:00:07;70;5;0;50
09-16-2018 00:00:08;65;5;0;50
09-16-2018 00:00:09;60;5;0;50
09-16-2018 00:00:10;55;5;0;50
09-16-2018 00:00:11;50;5;0;50
09-16-2018 00:00:12;44;5;0;50
09-16-2018 00:00:13;39;5;0;50
09-16-2018 00:00:14;34;5;0;50
09-16-2018 00:00:16;29;5;0;50
09-16-2018 00:00:17;24;5;0;50
09-16-2018 00:00:18;19;5;0;50
09-16-2018 00:00:19;14;5;0;50
09-16-2018 00:00:20;9;5;0;50
09-16-2018 00:00:21;4;5;0;50
09-16-2018 00:00:22;0;5;0;50
09-16-2018 04:08:20;0;5;0;52
09-16-2018 06:00:00;0;3;0;52
09-16-2018 06:00:01;0;3;0;32
09-16-2018 10:01:03;5;3;0;32
09-16-2018 10:01:04;10;3;0;32
09-16-2018 10:01:05;16;3;0;32
09-16-2018 10:01:06;21;3;0;32
09-16-2018 10:01:08;26;3;0;32
09-16-2018 10:01:09;32;3;0;32
09-16-2018 10:01:10;37;3;0;32
09-16-2018 10:01:11;43;3;0;32
09-16-2018 10:01:12;48;3;0;32
09-16-2018 10:01:13;53;3;0;32
09-16-2018 10:01:14;59;3;0;32
09-16-2018 10:01:15;64;3;0;32
09-16-2018 10:01:16;69;3;0;32
09-16-2018 10:01:17;75;3;0;32
09-16-2018 10:01:18;80;3;0;32
09-16-2018 10:01:19;85;3;0;32
09-16-2018 10:01:20;90;3;0;32
09-16-2018 10:01:21;100;3;0;32
09-16-2018 13:08:17;100;3;0;30
09-16-2018 16:08:15;100;3;0;32
09-16-2018 17:35:40;96;3;0;32
09-16-2018 17:35:41;90;3;0;32
09-16-2018 17:35:42;85;3;0;32
09-16-2018 17:35:43;79;3;0;32
09-16-2018 17:35:44;74;3;0;32
09-16-2018 17:35:45;68;3;0;32
09-16-2018 17:35:46;62;3;0;32
09-16-2018 17:35:47;57;3;0;32
09-16-2018 17:35:48;51;3;0;32
09-16-2018 17:35:49;46;3;0;32
09-16-2018 17:35:50;40;3;0;32
09-16-2018 17:35:51;35;3;0;32
09-16-2018 17:35:52;29;3;0;32
09-16-2018 17:35:53;24;3;0;32
09-16-2018 17:35:55;19;3;0;32
09-16-2018 17:35:56;13;3;0;32
09-16-2018 17:35:57;7;3;0;32
09-16-2018 17:35:58;2;3;0;32
09-16-2018 17:35:59;0;3;0;32
09-16-2018 22:00:00;0;5;0;32
09-16-2018 22:00:01;0;5;0;52
09-16-2018 22:00:04;6;5;0;52
09-16-2018 22:00:05;12;5;0;52
09-16-2018 22:00:06;18;5;0;52
09-16-2018 22:00:08;24;5;0;52
09-16-2018 22:00:09;30;5;0;52
09-16-2018 22:00:10;36;5;0;52
09-16-2018 22:00:11;41;5;0;52
09-16-2018 22:00:12;47;5;0;52
09-16-2018 22:00:13;53;5;0;52
09-16-2018 22:00:14;58;5;0;52
09-16-2018 22:00:16;64;5;0;52
09-16-2018 22:00:17;70;5;0;52
09-16-2018 22:00:18;76;5;0;52
09-16-2018 22:00:19;81;5;0;52
09-16-2018 22:00:20;87;5;0;52
09-16-2018 22:00:21;93;5;0;52
09-16-2018 22:00:23;100;5;0;52
09-17-2018;100;5;-1;52
09-17-2018 00:00:01;100;5;0;52
09-17-2018 00:00:02;95;5;0;52
09-17-2018 00:00:03;90;5;0;52
09-17-2018 00:00:04;84;5;0;52
09-17-2018 00:00:05;79;5;0;52
09-17-2018 00:00:06;73;5;0;52
09-17-2018 00:00:07;68;5;0;52
09-17-2018 00:00:08;63;5;0;52
09-17-2018 00:00:10;57;5;0;52
09-17-2018 00:00:11;52;5;0;52
09-17-2018 00:00:12;47;5;0;52
09-17-2018 00:00:13;42;5;0;52
09-17-2018 00:00:14;37;5;0;52
09-17-2018 00:00:15;31;5;0;52
09-17-2018 00:00:16;26;5;0;52
09-17-2018 00:00:17;21;5;0;52
09-17-2018 00:00:18;16;5;0;52
09-17-2018 00:00:19;11;5;0;52
09-17-2018 00:00:20;5;5;0;52
09-17-2018 00:00:21;1;5;0;52
09-17-2018 00:00:22;0;5;0;52
09-17-2018 01:00:00;0;5;-1;52
09-17-2018 01:00:01;0;5;0;52
09-17-2018 02:00:00;0;5;-1;52
09-17-2018 02:00:01;0;5;0;52
09-17-2018 03:00:00;0;5;-1;52
09-17-2018 03:00:01;0;5;0;52
09-17-2018 04:00:00;0;5;-1;52
09-17-2018 04:00:01;0;5;0;52
09-17-2018 05:00:00;0;5;-1;52
09-17-2018 05:00:01;0;5;0;52
09-17-2018 06:00:00;0;4;-1;52
09-17-2018 06:00:01;0;4;-1;83
09-17-2018 09:39:00;4;4;-1;83
09-17-2018 09:39:01;10;4;-1;83
09-17-2018 09:39:02;15;4;-1;83
09-17-2018 09:39:03;20;4;-1;83
09-17-2018 09:39:04;26;4;-1;83
09-17-2018 09:39:05;31;4;-1;83
09-17-2018 09:39:06;37;4;-1;83
09-17-2018 09:39:07;42;4;-1;83
09-17-2018 09:39:08;48;4;-1;83
09-17-2018 09:39:10;53;4;-1;83
09-17-2018 09:39:11;58;4;-1;83
09-17-2018 09:39:12;63;4;-1;83
09-17-2018 09:39:13;69;4;-1;83
09-17-2018 09:39:14;74;4;-1;83
09-17-2018 09:39:15;79;4;-1;83
09-17-2018 09:39:16;85;4;-1;83
09-17-2018 09:39:17;90;4;-1;83
09-17-2018 09:39:18;100;4;-1;83
09-17-2018 12:03:03;100;4;0;83
09-17-2018 13:00:00;100;4;-1;83
09-17-2018 17:10:47;99;4;-1;83
09-17-2018 17:10:48;94;4;-1;83
09-17-2018 17:10:49;88;4;-1;83
09-17-2018 17:10:50;83;4;-1;83
09-17-2018 17:10:52;77;4;-1;83
09-17-2018 17:10:53;72;4;-1;83
09-17-2018 17:10:54;66;4;-1;83
09-17-2018 17:10:55;61;4;-1;83
09-17-2018 17:10:56;55;4;-1;83
09-17-2018 17:10:57;50;4;-1;83
09-17-2018 17:10:58;44;4;-1;83
09-17-2018 17:10:59;39;4;-1;83
09-17-2018 17:11:00;34;4;-1;83
09-17-2018 17:11:01;29;4;-1;83
09-17-2018 17:11:02;23;4;-1;83
09-17-2018 17:11:03;18;4;-1;83
09-17-2018 17:11:04;13;4;-1;83
09-17-2018 17:11:05;8;4;-1;83
09-17-2018 17:11:06;3;4;-1;83
09-17-2018 17:11:07;0;4;-1;83
09-17-2018 22:00:00;0;5;-1;83
09-17-2018 22:00:01;0;5;0;52
09-17-2018 22:00:04;2;5;0;52
09-17-2018 22:00:05;8;5;0;52
09-17-2018 22:00:06;14;5;0;52
09-17-2018 22:00:07;19;5;0;52
09-17-2018 22:00:08;25;5;0;52
09-17-2018 22:00:09;31;5;0;52
09-17-2018 22:00:10;37;5;0;52
09-17-2018 22:00:12;43;5;0;52
09-17-2018 22:00:13;48;5;0;52
09-17-2018 22:00:14;54;5;0;52
09-17-2018 22:00:15;60;5;0;52
09-17-2018 22:00:16;65;5;0;52
09-17-2018 22:00:17;71;5;0;52
09-17-2018 22:00:18;77;5;0;52
09-17-2018 22:00:19;82;5;0;52
09-17-2018 22:00:20;88;5;0;52
09-17-2018 22:00:21;93;5;0;52
09-17-2018 22:00:23;100;5;0;52
09-17-2018 23:00:00;100;5;-1;52
09-17-2018 23:00:01;100;5;0;52
09-18-2018;100;5;-1;52
09-18-2018 00:00:01;100;5;0;52
09-18-2018 00:00:01;99;5;0;52
09-18-2018 00:00:02;94;5;0;52
09-18-2018 00:00:03;88;5;0;52
09-18-2018 00:00:04;83;5;0;52
09-18-2018 00:00:05;78;5;0;52
09-18-2018 00:00:06;73;5;0;52
09-18-2018 00:00:07;67;5;0;52
09-18-2018 00:00:08;62;5;0;52
09-18-2018 00:00:09;57;5;0;52
09-18-2018 00:00:11;51;5;0;52
09-18-2018 00:00:12;46;5;0;52
09-18-2018 00:00:13;41;5;0;52
09-18-2018 00:00:14;36;5;0;52
09-18-2018 00:00:15;31;5;0;52
09-18-2018 00:00:16;26;5;0;52
09-18-2018 00:00:17;21;5;0;52
09-18-2018 00:00:18;16;5;0;52
09-18-2018 00:00:19;11;5;0;52
09-18-2018 00:00:20;6;5;0;52
09-18-2018 00:00:21;1;5;0;52
09-18-2018 00:00:22;0;5;0;52
09-18-2018 01:00:00;0;5;-1;52
09-18-2018 01:00:01;0;5;0;52
09-18-2018 02:00:00;0;5;-1;52
09-18-2018 02:00:01;0;5;0;52
09-18-2018 03:00:00;0;5;-1;52
09-18-2018 03:00:01;0;5;0;52
09-18-2018 04:00:00;0;5;-1;52
09-18-2018 04:00:01;0;5;0;52
09-18-2018 05:00:00;0;5;-1;52
09-18-2018 05:00:01;0;5;0;52
09-18-2018 06:00:00;0;4;-1;52
09-18-2018 06:00:01;0;4;-1;83
09-18-2018 13:35:27;0;4;-1;12
09-18-2018 13:36:49;0;4;-1;83
09-18-2018 14:00:00;0;4;-1;83
09-18-2018 14:00:01;0;4;0;83
09-18-2018 15:00:00;0;4;-1;83
09-18-2018 15:00:01;0;4;0;83
09-18-2018 15:00:25;0;4;-1;83
09-18-2018 15:00:26;0;4;0;83
09-18-2018 16:00:00;0;4;-1;83
09-18-2018 16:00:01;0;4;0;83
09-18-2018 17:00:00;0;4;-1;83
09-18-2018 17:00:01;0;4;0;83
09-18-2018 17:03:03;0;4;0;83
09-18-2018 17:22:24;4;4;0;83
09-18-2018 17:22:25;10;4;0;83
09-18-2018 17:22:26;15;4;0;83
09-18-2018 17:22:27;21;4;0;83
09-18-2018 17:22:28;26;4;0;83
09-18-2018 17:22:29;32;4;0;83
09-18-2018 17:22:30;37;4;0;83
09-18-2018 17:22:31;43;4;0;83
09-18-2018 17:22:33;48;4;0;83
09-18-2018 17:22:34;54;4;0;83
09-18-2018 17:22:35;59;4;0;83
09-18-2018 17:22:36;64;4;0;83
09-18-2018 17:22:37;69;4;0;83
09-18-2018 17:22:38;75;4;0;83
09-18-2018 17:22:39;80;4;0;83
09-18-2018 17:22:40;86;4;0;83
09-18-2018 17:22:41;90;4;0;83
09-18-2018 17:22:42;100;4;0;83
09-18-2018 17:36:04;95;4;0;83
09-18-2018 17:36:05;90;4;0;83
09-18-2018 17:36:06;84;4;0;83
09-18-2018 17:36:07;79;4;0;83
09-18-2018 17:36:08;74;4;0;83
